timestamp,sector_id,resource_type,stock_level,usage_rate_hourly,snap_event_detected
2026-01-02T04:12:00,Sokovia,Pym Particles,609.01,6.82,False
2026-01-02T04:12:00,Sanctum Sanctorum,Clean Water (L),2387.89,4.0,False
2026-01-02T04:12:00,Avengers Compound,Medical Kits,637.44,5.81,False
2026-01-02T04:24:00,New Asgard,Vibranium (kg),2339.54,5.73,False
2026-01-02T04:24:00,Wakanda,Arc Reactor Cores,657.79,5.08,False
2026-01-02T04:24:00,Sokovia,Pym Particles,606.8,6.9,False
2026-01-02T04:24:00,Sanctum Sanctorum,Clean Water (L),2427.82,2.58,False
2026-01-02T04:24:00,Avengers Compound,Medical Kits,581.69,7.8,False
2026-01-02T04:36:00,New Asgard,Vibranium (kg),2436.21,2.28,False
2026-01-02T04:36:00,Wakanda,Arc Reactor Cores,732.13,2.42,False
2026-01-02T04:36:00,Sokovia,Pym Particles,665.26,4.81,False
2026-01-02T04:36:00,Sanctum Sanctorum,Clean Water (L),2361.09,4.96,False
2026-01-02T04:36:00,Avengers Compound,Medical Kits,587.3,7.6,False
2026-01-02T04:48:00,New Asgard,Vibranium (kg),2432.79,2.4,False
2026-01-02T04:48:00,Wakanda,Arc Reactor Cores,674.79,4.47,False
2026-01-02T04:48:00,Sokovia,Pym Particles,576.27,7.99,False
2026-01-02T04:48:00,Sanctum Sanctorum,Clean Water (L),2382.67,4.19,False
2026-01-02T04:48:00,Avengers Compound,Medical Kits,701.92,3.5,False
2026-01-02T05:00:00,New Asgard,Vibranium (kg),2391.98,3.72,False
2026-01-02T05:00:00,Wakanda,Arc Reactor Cores,589.46,7.26,False
2026-01-02T05:00:00,Sokovia,Pym Particles,684.63,3.98,False
2026-01-02T05:00:00,Sanctum Sanctorum,Clean Water (L),2337.68,5.6,False
2026-01-02T05:00:00,Avengers Compound,Medical Kits,621.56,6.15,False
2026-01-02T05:12:00,New Asgard,Vibranium (kg),2394.44,3.64,False
2026-01-02T05:12:00,Wakanda,Arc Reactor Cores,703.44,3.33,False
2026-01-02T05:12:00,Sokovia,Pym Particles,680.87,4.11,False
2026-01-02T05:12:00,Sanctum Sanctorum,Clean Water (L),2357.82,4.9,False
2026-01-02T05:12:00,Avengers Compound,Medical Kits,573.01,7.83,False
2026-01-02T05:24:00,New Asgard,Vibranium (kg),2349.56,5.19,False
2026-01-02T05:24:00,Wakanda,Arc Reactor Cores,632.24,5.78,False
2026-01-02T05:24:00,Sokovia,Pym Particles,737.62,2.15,False
2026-01-02T05:24:00,Sanctum Sanctorum,Clean Water (L),2401.01,3.41,False
2026-01-02T05:24:00,Avengers Compound,Medical Kits,688.82,3.83,False
2026-01-02T05:36:00,New Asgard,Vibranium (kg),2269.78,7.94,False
2026-01-02T05:36:00,Wakanda,Arc Reactor Cores,707.14,3.2,False
2026-01-02T05:36:00,Sokovia,Pym Particles,681.05,4.1,False
2026-01-02T05:36:00,Sanctum Sanctorum,Clean Water (L),2308.76,6.59,False
2026-01-02T05:36:00,Avengers Compound,Medical Kits,714.71,2.94,False
2026-01-02T05:48:00,New Asgard,Vibranium (kg),2386.07,3.93,False
2026-01-02T05:48:00,Wakanda,Arc Reactor Cores,649.42,5.19,False
2026-01-02T05:48:00,Sokovia,Pym Particles,691.34,3.75,False
2026-01-02T05:48:00,Sanctum Sanctorum,Clean Water (L),2326.41,5.99,False
2026-01-02T05:48:00,Avengers Compound,Medical Kits,691.42,3.74,False
2026-01-02T06:00:00,New Asgard,Vibranium (kg),2356.64,4.78,False
2026-01-02T06:00:00,Wakanda,Arc Reactor Cores,577.17,7.43,False
2026-01-02T06:00:00,Sokovia,Pym Particles,613.89,6.2,False
2026-01-02T06:00:00,Sanctum Sanctorum,Clean Water (L),2323.45,5.89,False
2026-01-02T06:00:00,Avengers Compound,Medical Kits,569.68,7.68,False
2026-01-02T06:12:00,New Asgard,Vibranium (kg),2387.87,3.74,False
2026-01-02T06:12:00,Wakanda,Arc Reactor Cores,604.6,6.51,False
2026-01-02T06:12:00,Sokovia,Pym Particles,680.16,3.99,False
2026-01-02T06:12:00,Sanctum Sanctorum,Clean Water (L),2395.14,3.5,False
2026-01-02T06:12:00,Avengers Compound,Medical Kits,705.1,3.16,False
2026-01-02T06:24:00,New Asgard,Vibranium (kg),2350.46,4.98,False
2026-01-02T06:24:00,Wakanda,Arc Reactor Cores,581.3,7.29,False
2026-01-02T06:24:00,Sokovia,Pym Particles,642.83,5.24,False
2026-01-02T06:24:00,Sanctum Sanctorum,Clean Water (L),2435.45,2.15,False
2026-01-02T06:24:00,Avengers Compound,Medical Kits,717.47,2.75,False
2026-01-02T06:36:00,New Asgard,Vibranium (kg),2404.57,3.18,False
2026-01-02T06:36:00,Wakanda,Arc Reactor Cores,666.45,4.45,False
2026-01-02T06:36:00,Sokovia,Pym Particles,566.12,7.8,False
2026-01-02T06:36:00,Sanctum Sanctorum,Clean Water (L),2329.48,5.68,False
2026-01-02T06:36:00,Avengers Compound,Medical Kits,571.82,7.61,False
2026-01-02T06:48:00,New Asgard,Vibranium (kg),2337.8,5.41,False
2026-01-02T06:48:00,Wakanda,Arc Reactor Cores,567.75,7.74,False
2026-01-02T06:48:00,Sokovia,Pym Particles,680.28,3.99,False
2026-01-02T06:48:00,Sanctum Sanctorum,Clean Water (L),2311.11,6.3,False
2026-01-02T06:48:00,Avengers Compound,Medical Kits,594.36,6.85,False
2026-01-02T07:00:00,New Asgard,Vibranium (kg),2371.92,4.13,False
2026-01-02T07:00:00,Wakanda,Arc Reactor Cores,694.9,3.39,False
2026-01-02T07:00:00,Sokovia,Pym Particles,572.9,7.33,False
2026-01-02T07:00:00,Sanctum Sanctorum,Clean Water (L),2259.59,7.76,False
2026-01-02T07:00:00,Avengers Compound,Medical Kits,638.03,5.22,False
2026-01-02T07:12:00,New Asgard,Vibranium (kg),2392.76,3.46,False
2026-01-02T07:12:00,Wakanda,Arc Reactor Cores,646.9,4.94,False
2026-01-02T07:12:00,Sokovia,Pym Particles,710.04,2.9,False
2026-01-02T07:12:00,Sanctum Sanctorum,Clean Water (L),2371.75,4.14,False
2026-01-02T07:12:00,Avengers Compound,Medical Kits,628.06,5.55,False
2026-01-02T07:24:00,New Asgard,Vibranium (kg),2402.15,3.16,False
2026-01-02T07:24:00,Wakanda,Arc Reactor Cores,701.21,3.19,False
2026-01-02T07:24:00,Sokovia,Pym Particles,688.04,3.61,False
2026-01-02T07:24:00,Sanctum Sanctorum,Clean Water (L),2336.57,5.27,False
2026-01-02T07:24:00,Avengers Compound,Medical Kits,611.09,6.09,False
2026-01-02T07:36:00,New Asgard,Vibranium (kg),2367.29,4.28,False
2026-01-02T07:36:00,Wakanda,Arc Reactor Cores,583.88,6.97,False
2026-01-02T07:36:00,Sokovia,Pym Particles,613.55,6.01,False
2026-01-02T07:36:00,Sanctum Sanctorum,Clean Water (L),2390.87,3.52,False
2026-01-02T07:36:00,Avengers Compound,Medical Kits,693.55,3.43,False
2026-01-02T07:48:00,New Asgard,Vibranium (kg),2276.07,7.22,False
2026-01-02T07:48:00,Wakanda,Arc Reactor Cores,606.66,6.24,False
2026-01-02T07:48:00,Sokovia,Pym Particles,593.81,6.65,False
2026-01-02T07:48:00,Sanctum Sanctorum,Clean Water (L),2266.3,7.54,False
2026-01-02T07:48:00,Avengers Compound,Medical Kits,554.42,7.92,False
2026-01-02T08:00:00,New Asgard,Vibranium (kg),2388.58,3.48,False
2026-01-02T08:00:00,Wakanda,Arc Reactor Cores,702.0,3.06,False
2026-01-02T08:00:00,Sokovia,Pym Particles,603.41,6.14,False
2026-01-02T08:00:00,Sanctum Sanctorum,Clean Water (L),2308.62,5.98,False
2026-01-02T08:00:00,Avengers Compound,Medical Kits,633.57,5.2,False
2026-01-02T08:12:00,New Asgard,Vibranium (kg),2255.4,7.64,False
2026-01-02T08:12:00,Wakanda,Arc Reactor Cores,624.79,5.48,False
2026-01-02T08:12:00,Sokovia,Pym Particles,705.9,2.94,False
2026-01-02T08:12:00,Sanctum Sanctorum,Clean Water (L),2397.04,3.22,False
2026-01-02T08:12:00,Avengers Compound,Medical Kits,606.06,6.06,False
2026-01-02T08:24:00,New Asgard,Vibranium (kg),2266.26,7.3,False
2026-01-02T08:24:00,Wakanda,Arc Reactor Cores,595.02,6.41,False
2026-01-02T08:24:00,Sokovia,Pym Particles,615.84,5.75,False
2026-01-02T08:24:00,Sanctum Sanctorum,Clean Water (L),2318.51,5.67,False
2026-01-02T08:24:00,Avengers Compound,Medical Kits,636.48,5.11,False
2026-01-02T08:36:00,New Asgard,Vibranium (kg),2284.16,6.75,False
2026-01-02T08:36:00,Wakanda,Arc Reactor Cores,674.96,3.91,False
2026-01-02T08:36:00,Sokovia,Pym Particles,691.48,3.39,False
2026-01-02T08:36:00,Sanctum Sanctorum,Clean Water (L),2387.14,3.53,False
2026-01-02T08:36:00,Avengers Compound,Medical Kits,594.53,6.42,False
2026-01-02T08:48:00,New Asgard,Vibranium (kg),2291.27,6.52,False
2026-01-02T08:48:00,Wakanda,Arc Reactor Cores,711.0,2.78,False
2026-01-02T08:48:00,Sokovia,Pym Particles,628.09,5.37,False
2026-01-02T08:48:00,Sanctum Sanctorum,Clean Water (L),2415.68,2.64,False
2026-01-02T08:48:00,Avengers Compound,Medical Kits,692.42,3.36,False
2026-01-02T09:00:00,New Asgard,Vibranium (kg),2393.7,3.22,False
2026-01-02T09:00:00,Wakanda,Arc Reactor Cores,691.86,3.28,False
2026-01-02T09:00:00,Sokovia,Pym Particles,726.0,2.24,False
2026-01-02T09:00:00,Sanctum Sanctorum,Clean Water (L),2303.13,5.97,False
2026-01-02T09:00:00,Avengers Compound,Medical Kits,559.32,7.29,False
2026-01-02T09:12:00,New Asgard,Vibranium (kg),2399.93,3.03,False
2026-01-02T09:12:00,Wakanda,Arc Reactor Cores,574.79,6.82,False
2026-01-02T09:12:00,Sokovia,Pym Particles,542.48,7.8,False
2026-01-02T09:12:00,Sanctum Sanctorum,Clean Water (L),2351.7,4.49,False
2026-01-02T09:12:00,Avengers Compound,Medical Kits,660.58,4.22,False
2026-01-02T09:24:00,New Asgard,Vibranium (kg),2334.38,5.02,False
2026-01-02T09:24:00,Wakanda,Arc Reactor Cores,627.78,5.22,False
2026-01-02T09:24:00,Sokovia,Pym Particles,593.45,6.26,False
2026-01-02T09:24:00,Sanctum Sanctorum,Clean Water (L),2251.63,7.53,False
2026-01-02T09:24:00,Avengers Compound,Medical Kits,646.84,4.64,False
2026-01-02T09:36:00,New Asgard,Vibranium (kg),2309.63,5.77,False
2026-01-02T09:36:00,Wakanda,Arc Reactor Cores,646.64,4.65,False
2026-01-02T09:36:00,Sokovia,Pym Particles,543.66,7.77,False
2026-01-02T09:36:00,Sanctum Sanctorum,Clean Water (L),2314.78,5.61,False
2026-01-02T09:36:00,Avengers Compound,Medical Kits,719.45,2.44,False
2026-01-02T09:48:00,New Asgard,Vibranium (kg),2310.61,5.74,False
2026-01-02T09:48:00,Wakanda,Arc Reactor Cores,650.44,4.53,False
2026-01-02T09:48:00,Sokovia,Pym Particles,592.13,6.3,False
2026-01-02T09:48:00,Sanctum Sanctorum,Clean Water (L),2376.43,3.74,False
2026-01-02T09:48:00,Avengers Compound,Medical Kits,706.25,2.84,False
2026-01-02T10:00:00,New Asgard,Vibranium (kg),2408.85,2.68,False
2026-01-02T10:00:00,Wakanda,Arc Reactor Cores,616.0,5.41,False
2026-01-02T10:00:00,Sokovia,Pym Particles,580.87,6.44,False
2026-01-02T10:00:00,Sanctum Sanctorum,Clean Water (L),2408.4,2.69,False
2026-01-02T10:00:00,Avengers Compound,Medical Kits,611.04,5.56,False
2026-01-02T10:12:00,New Asgard,Vibranium (kg),2318.05,5.35,False
2026-01-02T10:12:00,Wakanda,Arc Reactor Cores,605.79,5.71,False
2026-01-02T10:12:00,Sokovia,Pym Particles,679.18,3.55,False
2026-01-02T10:12:00,Sanctum Sanctorum,Clean Water (L),2372.61,3.75,False
2026-01-02T10:12:00,Avengers Compound,Medical Kits,647.35,4.49,False
2026-01-02T10:24:00,New Asgard,Vibranium (kg),2253.25,7.26,False
2026-01-02T10:24:00,Wakanda,Arc Reactor Cores,540.83,7.62,False
2026-01-02T10:24:00,Sokovia,Pym Particles,601.75,5.83,False
2026-01-02T10:24:00,Sanctum Sanctorum,Clean Water (L),2229.3,7.96,False
2026-01-02T10:24:00,Avengers Compound,Medical Kits,558.51,7.1,False
2026-01-02T10:36:00,New Asgard,Vibranium (kg),2242.54,7.57,False
2026-01-02T10:36:00,Wakanda,Arc Reactor Cores,654.31,4.29,False
2026-01-02T10:36:00,Sokovia,Pym Particles,678.85,3.56,False
2026-01-02T10:36:00,Sanctum Sanctorum,Clean Water (L),2389.54,3.25,False
2026-01-02T10:36:00,Avengers Compound,Medical Kits,632.01,4.94,False
2026-01-02T10:48:00,New Asgard,Vibranium (kg),2372.71,3.74,False
2026-01-02T10:48:00,Wakanda,Arc Reactor Cores,673.89,3.71,False
2026-01-02T10:48:00,Sokovia,Pym Particles,673.61,3.72,False
2026-01-02T10:48:00,Sanctum Sanctorum,Clean Water (L),2347.56,4.48,False
2026-01-02T10:48:00,Avengers Compound,Medical Kits,609.59,5.6,False
2026-01-02T11:00:00,New Asgard,Vibranium (kg),2257.82,6.92,False
2026-01-02T11:00:00,Wakanda,Arc Reactor Cores,630.25,4.85,False
2026-01-02T11:00:00,Sokovia,Pym Particles,720.94,2.26,False
2026-01-02T11:00:00,Sanctum Sanctorum,Clean Water (L),2390.72,3.12,False
2026-01-02T11:00:00,Avengers Compound,Medical Kits,711.1,2.54,False
2026-01-02T11:12:00,New Asgard,Vibranium (kg),2229.53,7.73,False
2026-01-02T11:12:00,Wakanda,Arc Reactor Cores,625.48,4.99,False
2026-01-02T11:12:00,Sokovia,Pym Particles,718.32,2.33,False
2026-01-02T11:12:00,Sanctum Sanctorum,Clean Water (L),2312.4,5.36,False
2026-01-02T11:12:00,Avengers Compound,Medical Kits,540.83,7.4,False
2026-01-02T11:24:00,New Asgard,Vibranium (kg),2321.04,5.11,False
2026-01-02T11:24:00,Wakanda,Arc Reactor Cores,703.96,2.74,False
2026-01-02T11:24:00,Sokovia,Pym Particles,693.94,3.03,False
2026-01-02T11:24:00,Sanctum Sanctorum,Clean Water (L),2247.18,7.22,False
2026-01-02T11:24:00,Avengers Compound,Medical Kits,669.03,3.74,False
2026-01-02T11:36:00,New Asgard,Vibranium (kg),2377.51,3.5,False
2026-01-02T11:36:00,Wakanda,Arc Reactor Cores,725.69,2.12,False
2026-01-02T11:36:00,Sokovia,Pym Particles,605.69,5.55,False
2026-01-02T11:36:00,Sanctum Sanctorum,Clean Water (L),2370.13,3.71,False
2026-01-02T11:36:00,Avengers Compound,Medical Kits,664.69,3.87,False
2026-01-02T11:48:00,New Asgard,Vibranium (kg),2248.22,7.19,False
2026-01-02T11:48:00,Wakanda,Arc Reactor Cores,689.29,3.16,False
2026-01-02T11:48:00,Sokovia,Pym Particles,718.63,2.32,False
2026-01-02T11:48:00,Sanctum Sanctorum,Clean Water (L),2289.97,6.0,False
2026-01-02T11:48:00,Avengers Compound,Medical Kits,617.29,5.22,False
2026-01-02T12:00:00,New Asgard,Vibranium (kg),2237.03,7.3,False
2026-01-02T12:00:00,Wakanda,Arc Reactor Cores,516.27,7.88,False
2026-01-02T12:00:00,Sokovia,Pym Particles,572.98,6.31,False
2026-01-02T12:00:00,Sanctum Sanctorum,Clean Water (L),2287.6,5.9,False
2026-01-02T12:00:00,Avengers Compound,Medical Kits,630.0,4.72,False
2026-01-02T12:12:00,New Asgard,Vibranium (kg),2241.5,7.18,False
2026-01-02T12:12:00,Wakanda,Arc Reactor Cores,665.65,3.73,False
2026-01-02T12:12:00,Sokovia,Pym Particles,707.72,2.56,False
2026-01-02T12:12:00,Sanctum Sanctorum,Clean Water (L),2405.3,2.63,False
2026-01-02T12:12:00,Avengers Compound,Medical Kits,633.54,4.62,False
2026-01-02T12:24:00,New Asgard,Vibranium (kg),2247.07,7.03,False
2026-01-02T12:24:00,Wakanda,Arc Reactor Cores,723.42,2.13,False
2026-01-02T12:24:00,Sokovia,Pym Particles,634.85,4.59,False
2026-01-02T12:24:00,Sanctum Sanctorum,Clean Water (L),2307.21,5.36,False
2026-01-02T12:24:00,Avengers Compound,Medical Kits,545.16,7.08,False
2026-01-02T12:36:00,New Asgard,Vibranium (kg),2303.07,5.47,False
2026-01-02T12:36:00,Wakanda,Arc Reactor Cores,571.86,6.34,False
2026-01-02T12:36:00,Sokovia,Pym Particles,694.71,2.92,False
2026-01-02T12:36:00,Sanctum Sanctorum,Clean Water (L),2249.28,6.96,False
2026-01-02T12:36:00,Avengers Compound,Medical Kits,592.42,5.77,False
2026-01-02T12:48:00,New Asgard,Vibranium (kg),2352.49,4.1,False
2026-01-02T12:48:00,Wakanda,Arc Reactor Cores,614.36,5.16,False
2026-01-02T12:48:00,Sokovia,Pym Particles,562.38,6.6,False
2026-01-02T12:48:00,Sanctum Sanctorum,Clean Water (L),2327.26,4.8,False
2026-01-02T12:48:00,Avengers Compound,Medical Kits,540.31,7.21,False
2026-01-02T13:00:00,New Asgard,Vibranium (kg),2355.05,3.92,False
2026-01-02T13:00:00,Wakanda,Arc Reactor Cores,658.48,3.82,False
2026-01-02T13:00:00,Sokovia,Pym Particles,602.33,5.34,False
2026-01-02T13:00:00,Sanctum Sanctorum,Clean Water (L),2415.38,2.29,False
2026-01-02T13:00:00,Avengers Compound,Medical Kits,719.97,2.16,False
2026-01-02T13:12:00,New Asgard,Vibranium (kg),2264.22,6.37,False
2026-01-02T13:12:00,Wakanda,Arc Reactor Cores,653.12,3.97,False
2026-01-02T13:12:00,Sokovia,Pym Particles,561.3,6.45,False
2026-01-02T13:12:00,Sanctum Sanctorum,Clean Water (L),2328.4,4.64,False
2026-01-02T13:12:00,Avengers Compound,Medical Kits,558.2,6.54,False
2026-01-02T13:24:00,New Asgard,Vibranium (kg),2388.14,3.02,False
2026-01-02T13:24:00,Wakanda,Arc Reactor Cores,693.74,2.87,False
2026-01-02T13:24:00,Sokovia,Pym Particles,540.57,7.01,False
2026-01-02T13:24:00,Sanctum Sanctorum,Clean Water (L),2409.41,2.45,False
2026-01-02T13:24:00,Avengers Compound,Medical Kits,562.01,6.43,False
2026-01-02T13:36:00,New Asgard,Vibranium (kg),2225.77,7.41,False
2026-01-02T13:36:00,Wakanda,Arc Reactor Cores,581.99,5.89,False
2026-01-02T13:36:00,Sokovia,Pym Particles,531.56,7.26,False
2026-01-02T13:36:00,Sanctum Sanctorum,Clean Water (L),2302.98,5.32,False
2026-01-02T13:36:00,Avengers Compound,Medical Kits,563.72,6.39,False
2026-01-02T13:48:00,New Asgard,Vibranium (kg),2340.12,4.32,False
2026-01-02T13:48:00,Wakanda,Arc Reactor Cores,553.81,6.65,False
2026-01-02T13:48:00,Sokovia,Pym Particles,682.81,3.17,False
2026-01-02T13:48:00,Sanctum Sanctorum,Clean Water (L),2400.86,2.68,False
2026-01-02T13:48:00,Avengers Compound,Medical Kits,526.07,7.4,False
2026-01-02T14:00:00,New Asgard,Vibranium (kg),2267.75,6.11,False
2026-01-02T14:00:00,Wakanda,Arc Reactor Cores,539.85,6.85,False
2026-01-02T14:00:00,Sokovia,Pym Particles,649.56,3.96,False
2026-01-02T14:00:00,Sanctum Sanctorum,Clean Water (L),2199.48,7.91,False
2026-01-02T14:00:00,Avengers Compound,Medical Kits,717.2,2.18,False
2026-01-02T14:12:00,New Asgard,Vibranium (kg),2241.41,6.81,False
2026-01-02T14:12:00,Wakanda,Arc Reactor Cores,668.09,3.47,False
2026-01-02T14:12:00,Sokovia,Pym Particles,651.81,3.9,False
2026-01-02T14:12:00,Sanctum Sanctorum,Clean Water (L),2394.53,2.78,False
2026-01-02T14:12:00,Avengers Compound,Medical Kits,602.31,5.2,False
2026-01-02T14:24:00,New Asgard,Vibranium (kg),2250.49,6.57,False
2026-01-02T14:24:00,Wakanda,Arc Reactor Cores,690.9,2.87,False
2026-01-02T14:24:00,Sokovia,Pym Particles,523.33,7.28,False
2026-01-02T14:24:00,Sanctum Sanctorum,Clean Water (L),2360.48,3.67,False
2026-01-02T14:24:00,Avengers Compound,Medical Kits,572.92,5.98,False
2026-01-02T14:36:00,New Asgard,Vibranium (kg),2263.34,6.23,False
2026-01-02T14:36:00,Wakanda,Arc Reactor Cores,678.22,3.2,False
2026-01-02T14:36:00,Sokovia,Pym Particles,689.99,2.89,False
2026-01-02T14:36:00,Sanctum Sanctorum,Clean Water (L),2384.97,3.03,False
2026-01-02T14:36:00,Avengers Compound,Medical Kits,580.44,5.78,False
2026-01-02T14:48:00,New Asgard,Vibranium (kg),2282.02,5.74,False
2026-01-02T14:48:00,Wakanda,Arc Reactor Cores,632.27,4.41,False
2026-01-02T14:48:00,Sokovia,Pym Particles,552.37,6.52,False
2026-01-02T14:48:00,Sanctum Sanctorum,Clean Water (L),2299.48,5.28,False
2026-01-02T14:48:00,Avengers Compound,Medical Kits,586.23,5.63,False
2026-01-02T15:00:00,New Asgard,Vibranium (kg),2405.08,2.43,False
2026-01-02T15:00:00,Wakanda,Arc Reactor Cores,514.96,7.31,False
2026-01-02T15:00:00,Sokovia,Pym Particles,599.59,5.14,False
2026-01-02T15:00:00,Sanctum Sanctorum,Clean Water (L),2243.83,6.57,False
2026-01-02T15:00:00,Avengers Compound,Medical Kits,686.68,2.91,False
2026-01-02T15:12:00,New Asgard,Vibranium (kg),2390.11,2.82,False
2026-01-02T15:12:00,Wakanda,Arc Reactor Cores,544.76,6.54,False
2026-01-02T15:12:00,Sokovia,Pym Particles,659.49,3.6,False
2026-01-02T15:12:00,Sanctum Sanctorum,Clean Water (L),2228.2,6.97,False
2026-01-02T15:12:00,Avengers Compound,Medical Kits,618.91,4.64,False
2026-01-02T15:24:00,New Asgard,Vibranium (kg),2244.45,6.55,False
2026-01-02T15:24:00,Wakanda,Arc Reactor Cores,697.19,2.64,False
2026-01-02T15:24:00,Sokovia,Pym Particles,607.62,4.93,False
2026-01-02T15:24:00,Sanctum Sanctorum,Clean Water (L),2333.99,4.26,False
2026-01-02T15:24:00,Avengers Compound,Medical Kits,523.29,7.1,False
2026-01-02T15:36:00,New Asgard,Vibranium (kg),2391.62,2.78,False
2026-01-02T15:36:00,Wakanda,Arc Reactor Cores,539.35,6.68,False
2026-01-02T15:36:00,Sokovia,Pym Particles,628.05,4.41,False
2026-01-02T15:36:00,Sanctum Sanctorum,Clean Water (L),2337.17,4.18,False
2026-01-02T15:36:00,Avengers Compound,Medical Kits,547.17,6.48,False
2026-01-02T15:48:00,New Asgard,Vibranium (kg),2284.6,5.52,False
2026-01-02T15:48:00,Wakanda,Arc Reactor Cores,523.16,7.1,False
2026-01-02T15:48:00,Sokovia,Pym Particles,541.72,6.62,False
2026-01-02T15:48:00,Sanctum Sanctorum,Clean Water (L),2360.1,3.59,False
2026-01-02T15:48:00,Avengers Compound,Medical Kits,580.79,5.62,False
2026-01-02T16:00:00,New Asgard,Vibranium (kg),2301.4,4.96,False
2026-01-02T16:00:00,Wakanda,Arc Reactor Cores,611.64,4.71,False
2026-01-02T16:00:00,Sokovia,Pym Particles,593.25,5.17,False
2026-01-02T16:00:00,Sanctum Sanctorum,Clean Water (L),2314.59,4.64,False
2026-01-02T16:00:00,Avengers Compound,Medical Kits,569.86,5.75,False
2026-01-02T16:12:00,New Asgard,Vibranium (kg),2314.76,4.63,False
2026-01-02T16:12:00,Wakanda,Arc Reactor Cores,577.0,5.57,False
2026-01-02T16:12:00,Sokovia,Pym Particles,619.13,4.52,False
2026-01-02T16:12:00,Sanctum Sanctorum,Clean Water (L),2239.42,6.51,False
2026-01-02T16:12:00,Avengers Compound,Medical Kits,574.66,5.63,False
2026-01-02T16:24:00,New Asgard,Vibranium (kg),2234.11,6.65,False
2026-01-02T16:24:00,Wakanda,Arc Reactor Cores,542.38,6.44,False
2026-01-02T16:24:00,Sokovia,Pym Particles,700.22,2.49,False
2026-01-02T16:24:00,Sanctum Sanctorum,Clean Water (L),2282.86,5.43,False
2026-01-02T16:24:00,Avengers Compound,Medical Kits,497.6,7.56,False
2026-01-02T16:36:00,New Asgard,Vibranium (kg),2206.62,7.33,False
2026-01-02T16:36:00,Wakanda,Arc Reactor Cores,705.97,2.35,False
2026-01-02T16:36:00,Sokovia,Pym Particles,647.65,3.81,False
2026-01-02T16:36:00,Sanctum Sanctorum,Clean Water (L),2393.69,2.66,False
2026-01-02T16:36:00,Avengers Compound,Medical Kits,601.66,4.96,False
2026-01-02T16:48:00,New Asgard,Vibranium (kg),2296.68,5.08,False
2026-01-02T16:48:00,Wakanda,Arc Reactor Cores,562.22,5.94,False
2026-01-02T16:48:00,Sokovia,Pym Particles,583.75,5.41,False
2026-01-02T16:48:00,Sanctum Sanctorum,Clean Water (L),2349.42,3.76,False
2026-01-02T16:48:00,Avengers Compound,Medical Kits,686.68,2.83,False
2026-01-02T17:00:00,New Asgard,Vibranium (kg),2189.25,7.58,False
2026-01-02T17:00:00,Wakanda,Arc Reactor Cores,551.93,6.05,False
2026-01-02T17:00:00,Sokovia,Pym Particles,693.24,2.6,False
2026-01-02T17:00:00,Sanctum Sanctorum,Clean Water (L),2412.74,2.13,False
2026-01-02T17:00:00,Avengers Compound,Medical Kits,538.13,6.39,False
2026-01-02T17:12:00,New Asgard,Vibranium (kg),2294.2,5.02,False
2026-01-02T17:12:00,Wakanda,Arc Reactor Cores,543.28,6.26,False
2026-01-02T17:12:00,Sokovia,Pym Particles,688.12,2.73,False
2026-01-02T17:12:00,Sanctum Sanctorum,Clean Water (L),2334.92,4.03,False
2026-01-02T17:12:00,Avengers Compound,Medical Kits,510.14,7.07,False
2026-01-02T17:24:00,New Asgard,Vibranium (kg),2396.29,2.53,False
2026-01-02T17:24:00,Wakanda,Arc Reactor Cores,646.7,3.74,False
2026-01-02T17:24:00,Sokovia,Pym Particles,676.17,3.02,False
2026-01-02T17:24:00,Sanctum Sanctorum,Clean Water (L),2236.47,6.43,False
2026-01-02T17:24:00,Avengers Compound,Medical Kits,593.3,5.04,False
2026-01-02T17:36:00,New Asgard,Vibranium (kg),2308.55,4.67,False
2026-01-02T17:36:00,Wakanda,Arc Reactor Cores,702.77,2.37,False
2026-01-02T17:36:00,Sokovia,Pym Particles,592.32,5.07,False
2026-01-02T17:36:00,Sanctum Sanctorum,Clean Water (L),2284.71,5.25,False
2026-01-02T17:36:00,Avengers Compound,Medical Kits,567.26,5.68,False
2026-01-02T17:48:00,New Asgard,Vibranium (kg),2344.68,3.79,False
2026-01-02T17:48:00,Wakanda,Arc Reactor Cores,569.99,5.61,False
2026-01-02T17:48:00,Sokovia,Pym Particles,531.62,6.55,False
2026-01-02T17:48:00,Sanctum Sanctorum,Clean Water (L),2218.63,6.86,False
2026-01-02T17:48:00,Avengers Compound,Medical Kits,717.36,2.02,False
2026-01-02T18:00:00,New Asgard,Vibranium (kg),2199.12,7.16,False
2026-01-02T18:00:00,Wakanda,Arc Reactor Cores,560.03,5.71,False
2026-01-02T18:00:00,Sokovia,Pym Particles,553.85,5.86,False
2026-01-02T18:00:00,Sanctum Sanctorum,Clean Water (L),2344.6,3.7,False
2026-01-02T18:00:00,Avengers Compound,Medical Kits,654.36,3.47,False
2026-01-02T18:12:00,New Asgard,Vibranium (kg),2337.52,3.87,False
2026-01-02T18:12:00,Wakanda,Arc Reactor Cores,706.43,2.23,False
2026-01-02T18:12:00,Sokovia,Pym Particles,590.77,4.98,False
2026-01-02T18:12:00,Sanctum Sanctorum,Clean Water (L),2309.43,4.54,False
2026-01-02T18:12:00,Avengers Compound,Medical Kits,629.95,4.05,False
2026-01-02T18:24:00,New Asgard,Vibranium (kg),2233.83,6.34,False
